id,loan_status,prob
60055,0,0.0257
60056,0,0.0489
60057,0,0.1853
60058,0,0.0426
60059,0,0.009
60060,0,0.0316
60061,0,0.0091
60062,0,0.1116
60063,0,0.007
60064,0,0.0046
60065,0,0.0055
60066,0,0.0974
60067,0,0.0763
60068,0,0.0094
60069,0,0.0092
60070,0,0.0112
60071,0,0.0035
60072,0,0.1004
60073,0,0.0294
60074,0,0.0441
60075,0,0.0301
60076,0,0.0382
60077,0,0.0572
60078,0,0.0218
60079,0,0.0153
60080,0,0.01
60081,0,0.2839
60082,0,0.0278
60083,0,0.0269
60084,0,0.0988
60085,0,0.0282
60086,0,0.1576
60087,0,0.0036
60088,0,0.0261
60089,0,0.0261
60090,0,0.0262
60091,1,0.9725
60092,0,0.0063
60093,0,0.0261
60094,0,0.0022
60095,0,0.1069
60096,0,0.0034
60097,0,0.0018
60098,0,0.1794
60099,0,0.0077
60100,0,0.01
60101,0,0.0176
60102,0,0.0109
60103,0,0.0071
60104,0,0.1377
60105,0,0.0228
60106,0,0.0017
60107,0,0.0047
60108,0,0.0074
60109,0,0.0309
60110,0,0.0352
60111,0,0.0057
60112,0,0.0234
60113,0,0.0231
60114,0,0.112
60115,0,0.0017
60116,1,0.9739
60117,0,0.0372
60118,0,0.032
60119,0,0.0058
60120,0,0.0559
60121,0,0.0281
60122,0,0.0224
60123,0,0.0077
60124,0,0.0257
60125,0,0.0946
60126,0,0.015
60127,0,0.0362
60128,0,0.0135
60129,0,0.0045
60130,0,0.0094
60131,1,0.9415
60132,1,0.9944
60133,0,0.1372
60134,0,0.0146
60135,0,0.0147
60136,0,0.0071
60137,0,0.0247
60138,0,0.0602
60139,0,0.1092
60140,0,0.1512
60141,0,0.0022
60142,0,0.0028
60143,1,0.9805
60144,0,0.12
60145,0,0.0059
60146,0,0.0498
60147,0,0.0243
60148,0,0.0019
60149,0,0.0055
60150,0,0.0069
60151,1,0.9362
60152,0,0.0191
60153,0,0.0144
60154,0,0.0903
60155,0,0.0106
60156,0,0.0214
60157,0,0.1688
60158,0,0.0072
60159,0,0.014
60160,0,0.0056
60161,0,0.0215
60162,0,0.495
60163,0,0.0147
60164,0,0.0118
60165,0,0.101
60166,0,0.031
60167,0,0.0263
60168,0,0.2229
60169,0,0.0016
60170,0,0.0069
60171,0,0.0099
60172,0,0.0025
60173,0,0.0588
60174,0,0.0061
60175,0,0.0773
60176,0,0.0431
60177,0,0.0251
60178,0,0.015
60179,0,0.0637
60180,0,0.004
60181,0,0.0098
60182,0,0.0421
60183,1,0.5519
60184,0,0.0016
60185,0,0.0309
60186,1,0.9833
60187,0,0.0616
60188,0,0.0532
60189,0,0.0297
60190,1,0.7713
60191,0,0.0327
60192,0,0.0044
60193,0,0.0104
60194,0,0.1709
60195,0,0.0614
60196,1,0.9648
60197,0,0.0126
60198,0,0.0661
60199,0,0.0124
60200,0,0.0091
60201,0,0.081
60202,0,0.0284
60203,0,0.0439
60204,1,0.9541
60205,0,0.0051
60206,0,0.0395
60207,1,0.9594
60208,0,0.0105
60209,0,0.1575
60210,0,0.0045
60211,1,0.9874
60212,0,0.0092
60213,0,0.0044
60214,0,0.0332
60215,0,0.0222
60216,0,0.0937
60217,0,0.006
60218,0,0.0327
60219,0,0.0754
60220,1,0.8485
60221,0,0.0057
60222,0,0.0144
60223,0,0.0148
60224,0,0.0186
60225,1,0.934
60226,0,0.0267
60227,0,0.0054
60228,1,0.9027
60229,0,0.0514
60230,0,0.1026
60231,1,0.9118
60232,0,0.0198
60233,1,0.957
60234,0,0.0234
60235,0,0.0333
60236,0,0.0103
60237,0,0.0137
60238,0,0.0571
60239,1,0.9887
60240,1,0.8364
60241,0,0.0143
60242,0,0.0394
60243,0,0.0157
60244,0,0.2837
60245,0,0.0187
60246,0,0.0073
60247,0,0.0079
60248,0,0.0166
60249,0,0.0215
60250,0,0.0281
60251,0,0.0192
60252,0,0.0273
60253,1,0.9703
60254,0,0.059
60255,0,0.0332
60256,0,0.0228
60257,0,0.0712
60258,0,0.0088
60259,0,0.0066
60260,0,0.0126
60261,0,0.0106
60262,0,0.0079
60263,0,0.0016
60264,0,0.0518
60265,0,0.0608
60266,0,0.0066
60267,0,0.002
60268,0,0.0183
60269,0,0.0482
60270,1,0.9804
60271,0,0.0138
60272,0,0.2082
60273,0,0.0127
60274,1,0.8529
60275,0,0.0449
60276,0,0.0179
60277,0,0.0233
60278,0,0.0244
60279,0,0.0238
60280,0,0.0113
60281,0,0.0262
60282,0,0.3387
60283,0,0.0546
60284,0,0.0024
60285,0,0.3875
60286,0,0.0254
60287,0,0.019
60288,0,0.1179
60289,0,0.0048
60290,1,0.9737
60291,0,0.2557
60292,0,0.0087
60293,0,0.0279
60294,0,0.0098
60295,0,0.0065
60296,0,0.0516
60297,0,0.0351
60298,0,0.0022
60299,1,0.9877
60300,0,0.0285
60301,0,0.2006
60302,0,0.0021
60303,0,0.1112
60304,0,0.0028
60305,1,0.9619
60306,0,0.0118
60307,0,0.0594
60308,0,0.0278
60309,0,0.0277
60310,0,0.0173
60311,1,0.9759
60312,0,0.3813
60313,1,0.9228
60314,0,0.0071
60315,0,0.4366
60316,0,0.2226
60317,0,0.0738
60318,0,0.0041
60319,0,0.003
60320,0,0.0221
60321,0,0.0118
60322,0,0.3118
60323,0,0.0168
60324,0,0.2223
60325,0,0.1471
60326,0,0.0195
60327,1,0.9817
60328,0,0.0108
60329,0,0.0847
60330,1,0.9666
60331,0,0.0929
60332,0,0.0366
60333,0,0.0043
60334,0,0.0195
60335,0,0.1107
60336,0,0.0071
60337,0,0.0034
60338,0,0.0066
60339,0,0.0007
60340,0,0.0083
60341,0,0.0222
60342,0,0.0146
60343,0,0.0087
60344,0,0.0137
60345,0,0.0136
60346,0,0.209
60347,1,0.8556
60348,0,0.0877
60349,0,0.0189
60350,0,0.3562
60351,0,0.0105
60352,0,0.0034
60353,0,0.0425
60354,0,0.0106
60355,0,0.1577
60356,0,0.002
60357,0,0.0133
60358,0,0.005
60359,0,0.063
60360,0,0.0064
60361,0,0.0401
60362,0,0.0148
60363,0,0.0249
60364,0,0.0706
60365,0,0.0129
60366,0,0.0263
60367,0,0.0151
60368,0,0.0411
60369,0,0.023
60370,0,0.0033
60371,0,0.0131
60372,0,0.0128
60373,0,0.4836
60374,0,0.0118
60375,0,0.0091
60376,0,0.0334
60377,0,0.0089
60378,0,0.0348
60379,1,0.9865
60380,0,0.0868
60381,0,0.0107
60382,0,0.0024
60383,0,0.0091
60384,0,0.0381
60385,0,0.002
60386,0,0.0088
60387,0,0.0257
60388,0,0.015
60389,1,0.9932
60390,0,0.0752
60391,0,0.0792
60392,0,0.0283
60393,0,0.0142
60394,0,0.1006
60395,0,0.0009
60396,0,0.016
60397,1,0.9652
60398,0,0.0069
60399,0,0.0284
60400,0,0.0121
60401,0,0.0188
60402,0,0.01
60403,1,0.9939
60404,0,0.0053
60405,0,0.0339
60406,0,0.0037
60407,0,0.0121
60408,0,0.015
60409,0,0.0083
60410,0,0.0051
60411,0,0.016
60412,1,0.7188
60413,0,0.0477
60414,0,0.0103
60415,0,0.005
60416,0,0.0769
60417,0,0.0157
60418,0,0.1338
60419,0,0.0048
60420,0,0.0202
60421,0,0.0187
60422,0,0.0058
60423,0,0.0246
60424,0,0.1423
60425,0,0.0875
60426,0,0.007
60427,0,0.0498
60428,0,0.0232
60429,0,0.009
60430,0,0.0048
60431,0,0.0269
60432,0,0.0118
60433,1,0.6108
60434,0,0.0457
60435,0,0.0144
60436,0,0.0369
60437,0,0.0568
60438,1,0.9881
60439,0,0.003
60440,1,0.9798
60441,0,0.0368
60442,0,0.0011
60443,0,0.051
60444,0,0.0086
60445,0,0.013
60446,0,0.0566
60447,0,0.0436
60448,0,0.0036
60449,1,0.9935
60450,0,0.0317
60451,0,0.0225
60452,0,0.0252
60453,0,0.0261
60454,0,0.011
60455,0,0.003
60456,0,0.079
60457,0,0.0691
60458,0,0.0035
60459,0,0.0466
60460,1,0.9213
60461,0,0.006
60462,0,0.0032
60463,0,0.0297
60464,0,0.0032
60465,0,0.0176
60466,0,0.0825
60467,1,0.9093
60468,0,0.0561
60469,0,0.0307
60470,0,0.0624
60471,0,0.0049
60472,0,0.0144
60473,0,0.0009
60474,0,0.0062
60475,0,0.2476
60476,0,0.0055
60477,0,0.0308
60478,1,0.9272
60479,0,0.02
60480,0,0.0028
60481,0,0.0018
60482,0,0.0078
60483,0,0.0019
60484,0,0.4867
60485,0,0.1681
60486,0,0.0184
60487,0,0.0291
60488,0,0.0772
60489,0,0.0082
60490,0,0.0815
60491,0,0.0162
60492,0,0.1845
60493,0,0.0063
60494,0,0.0453
60495,0,0.0115
60496,0,0.0442
60497,0,0.0406
60498,0,0.207
60499,0,0.0019
60500,0,0.0179
60501,0,0.0102
60502,0,0.0122
60503,0,0.0418
60504,0,0.2999
60505,0,0.0068
60506,1,0.9815
60507,0,0.0317
60508,0,0.0048
60509,0,0.0179
60510,1,0.8292
60511,0,0.0349
60512,0,0.0187
60513,0,0.0017
60514,0,0.0042
60515,0,0.033
60516,0,0.0718
60517,0,0.0027
60518,0,0.026
60519,0,0.0441
60520,0,0.0145
60521,1,0.7542
60522,0,0.0035
60523,0,0.063
60524,0,0.0142
60525,1,0.9586
60526,0,0.1161
60527,1,0.5944
60528,0,0.0084
60529,0,0.0023
60530,0,0.0852
60531,0,0.0362
60532,0,0.0394
60533,0,0.034
60534,0,0.0435
60535,0,0.0166
60536,0,0.3843
60537,0,0.0136
60538,0,0.0072
60539,1,0.8912
60540,0,0.0167
60541,0,0.0157
60542,0,0.0054
60543,0,0.2124
60544,0,0.0171
60545,0,0.2951
60546,0,0.0169
60547,0,0.0018
60548,0,0.0301
60549,0,0.0122
60550,0,0.22
60551,0,0.0493
60552,0,0.0084
60553,0,0.0249
60554,0,0.1387
60555,0,0.109
60556,0,0.0262
60557,0,0.1045
60558,0,0.0658
60559,0,0.0055
60560,1,0.8568
60561,0,0.0034
60562,1,0.9278
60563,1,0.951
60564,0,0.0098
60565,0,0.0527
60566,0,0.0197
60567,0,0.0155
60568,0,0.0119
60569,0,0.0629
60570,0,0.0031
60571,0,0.0649
60572,0,0.0044
60573,0,0.0186
60574,1,0.949
60575,0,0.0426
60576,0,0.31
60577,0,0.0265
60578,0,0.0803
60579,0,0.0676
60580,0,0.0095
60581,0,0.0138
60582,1,0.9919
60583,0,0.0108
60584,1,0.968
60585,1,0.9535
60586,0,0.0286
60587,0,0.0023
60588,0,0.0182
60589,0,0.0249
60590,0,0.0133
60591,0,0.0296
60592,0,0.0079
60593,0,0.0123
60594,1,0.6471
60595,0,0.194
60596,0,0.0066
60597,0,0.0033
60598,0,0.0225
60599,0,0.0038
60600,0,0.0069
60601,0,0.0069
60602,1,0.8755
60603,0,0.0059
60604,0,0.0572
60605,0,0.004
60606,0,0.0014
60607,0,0.0061
60608,0,0.0302
60609,0,0.0097
60610,0,0.0098
60611,0,0.0192
60612,0,0.0058
60613,0,0.0169
60614,0,0.0284
60615,1,0.7992
60616,1,0.9951
60617,1,0.6819
60618,0,0.0565
60619,0,0.0945
60620,0,0.0129
60621,1,0.9513
60622,0,0.0061
60623,0,0.0554
60624,0,0.0064
60625,0,0.3044
60626,0,0.0155
60627,0,0.2996
60628,0,0.0034
60629,0,0.0185
60630,0,0.1189
60631,1,0.8898
60632,0,0.006
60633,0,0.0234
60634,0,0.0207
60635,0,0.0062
60636,0,0.0073
60637,0,0.0488
60638,0,0.0121
60639,0,0.0416
60640,0,0.0023
60641,0,0.0013
60642,0,0.0782
60643,0,0.0394
60644,0,0.0005
60645,1,0.952
60646,0,0.0215
60647,0,0.0126
60648,0,0.0167
60649,0,0.0265
60650,1,0.9967
60651,0,0.0047
60652,0,0.0019
60653,0,0.0191
60654,0,0.0142
60655,0,0.0748
60656,0,0.0351
60657,0,0.0323
60658,1,0.9921
60659,1,0.9923
60660,0,0.0155
60661,0,0.0282
60662,1,0.9641
60663,0,0.007
60664,1,0.9102
60665,0,0.0052
60666,0,0.0072
60667,0,0.0384
60668,0,0.0136
60669,0,0.0065
60670,0,0.0216
60671,0,0.0331
60672,0,0.0014
60673,0,0.0292
60674,0,0.0134
60675,0,0.0101
60676,0,0.0156
60677,0,0.0004
60678,0,0.0096
60679,1,0.7257
60680,0,0.0799
60681,0,0.0134
60682,1,0.517
60683,0,0.0488
60684,0,0.0231
60685,0,0.0347
60686,0,0.0147
60687,0,0.0155
60688,0,0.0331
60689,0,0.0675
60690,0,0.0211
60691,0,0.0473
60692,0,0.0488
60693,0,0.0763
60694,0,0.0197
60695,0,0.0716
60696,0,0.0166
60697,0,0.0323
60698,0,0.0112
60699,0,0.1095
60700,0,0.0031
60701,0,0.0045
60702,0,0.0681
60703,0,0.0015
60704,0,0.0128
60705,0,0.1324
60706,0,0.0131
60707,0,0.007
60708,0,0.0489
60709,0,0.0158
60710,0,0.0377
60711,0,0.0029
60712,0,0.0265
60713,1,0.8954
60714,1,0.9862
60715,0,0.0149
60716,1,0.9441
60717,0,0.0261
60718,0,0.0066
60719,0,0.0134
60720,0,0.018
60721,0,0.0041
60722,1,0.9957
60723,0,0.032
60724,0,0.0395
60725,0,0.013
60726,0,0.0196
60727,0,0.0314
60728,0,0.0098
60729,1,0.9396
60730,0,0.0277
60731,0,0.0021
60732,0,0.0064
60733,1,0.9603
60734,0,0.0436
60735,0,0.005
60736,0,0.0056
60737,1,0.9933
60738,0,0.04
60739,1,0.58
60740,0,0.0565
60741,0,0.2187
60742,0,0.0856
60743,0,0.0063
60744,0,0.0292
60745,0,0.0655
60746,0,0.0524
60747,0,0.0572
60748,0,0.0038
60749,0,0.0116
60750,0,0.0079
60751,0,0.0201
60752,0,0.0051
60753,0,0.0541
60754,0,0.0025
60755,0,0.1597
60756,0,0.0268
60757,0,0.0478
60758,0,0.038
60759,0,0.0027
60760,0,0.0139
60761,0,0.0122
60762,0,0.0016
60763,0,0.031
60764,0,0.0094
60765,0,0.0059
60766,0,0.0158
60767,0,0.0055
60768,0,0.0204
60769,0,0.0052
60770,0,0.0433
60771,0,0.0067
60772,0,0.023
60773,0,0.098
60774,0,0.0172
60775,0,0.0119
60776,0,0.0019
60777,0,0.1138
60778,0,0.0209
60779,0,0.0065
60780,0,0.0269
60781,0,0.0033
60782,0,0.0006
60783,0,0.0028
60784,0,0.0388
60785,0,0.0126
60786,0,0.0183
60787,0,0.0222
60788,1,0.9933
60789,0,0.072
60790,0,0.0147
60791,0,0.007
60792,0,0.0058
60793,0,0.3157
60794,0,0.0079
60795,0,0.0286
60796,0,0.0347
60797,0,0.0024
60798,0,0.0338
60799,0,0.1676
60800,0,0.0319
60801,0,0.0127
60802,0,0.0077
60803,0,0.0169
60804,0,0.0363
60805,0,0.0203
60806,0,0.0105
60807,0,0.0046
60808,0,0.0269
60809,0,0.0343
60810,0,0.0058
60811,0,0.0104
60812,0,0.2461
60813,0,0.1566
60814,0,0.0311
60815,0,0.104
60816,0,0.0108
60817,0,0.0541
60818,0,0.0397
60819,1,0.8959
60820,1,0.9531
60821,0,0.0078
60822,0,0.0301
60823,0,0.0226
60824,0,0.014
60825,0,0.0105
60826,0,0.0241
60827,0,0.0182
60828,0,0.0082
60829,0,0.0053
60830,0,0.0492
60831,0,0.0211
60832,0,0.0065
60833,0,0.0092
60834,0,0.109
60835,1,0.746
60836,0,0.0038
60837,0,0.0562
60838,0,0.0324
60839,0,0.0123
60840,0,0.0567
60841,0,0.0203
60842,0,0.0235
60843,1,0.9452
60844,0,0.0202
60845,0,0.012
60846,0,0.0037
60847,0,0.0448
60848,0,0.0333
60849,0,0.006
60850,0,0.0103
60851,0,0.0715
60852,0,0.0123
60853,0,0.027
60854,0,0.0012
60855,0,0.0047
60856,0,0.0032
60857,0,0.1647
60858,0,0.031
60859,1,0.7154
60860,0,0.0246
60861,0,0.0132
60862,0,0.0697
60863,0,0.0175
60864,0,0.0054
60865,0,0.0033
60866,0,0.0244
60867,0,0.017
60868,0,0.0227
60869,0,0.0102
60870,0,0.0095
60871,1,0.7294
60872,0,0.0525
60873,0,0.3079
60874,0,0.0268
60875,0,0.0031
60876,0,0.0073
60877,0,0.0123
60878,0,0.0227
60879,0,0.0039
60880,0,0.0067
60881,0,0.01
60882,0,0.004
60883,0,0.0057
60884,0,0.0212
60885,0,0.0146
60886,1,0.9561
60887,0,0.0076
60888,1,0.912
60889,0,0.0041
60890,0,0.0273
60891,0,0.2126
60892,0,0.019
60893,0,0.0693
60894,0,0.0107
60895,0,0.007
60896,0,0.0076
60897,0,0.0587
60898,0,0.009
60899,0,0.0059
60900,0,0.024
60901,0,0.1271
60902,0,0.0118
60903,0,0.0027
60904,0,0.0055
60905,0,0.0643
60906,0,0.0176
60907,0,0.0333
60908,0,0.0122
60909,0,0.008
60910,0,0.0487
60911,0,0.0069
60912,0,0.0147
60913,0,0.1295
60914,0,0.0663
60915,1,0.8445
60916,0,0.0204
60917,0,0.0083
60918,0,0.0171
60919,1,0.9939
60920,0,0.0756
60921,0,0.0171
60922,0,0.0022
60923,0,0.094
60924,0,0.054
60925,0,0.0169
60926,1,0.8879
60927,0,0.1859
60928,0,0.0113
60929,0,0.0438
60930,0,0.0087
60931,0,0.0257
60932,0,0.0173
60933,0,0.0335
60934,0,0.0537
60935,1,0.9875
60936,1,0.9679
60937,0,0.0198
60938,0,0.0131
60939,0,0.0159
60940,0,0.081
60941,0,0.008
60942,0,0.0081
60943,0,0.0073
60944,0,0.0074
60945,0,0.0061
60946,0,0.0214
60947,0,0.0276
60948,0,0.0704
60949,0,0.057
60950,0,0.0203
60951,0,0.0276
60952,0,0.0321
60953,0,0.0111
60954,0,0.0135
60955,0,0.087
60956,1,0.7846
60957,0,0.0223
60958,0,0.099
60959,0,0.0993
60960,0,0.0837
60961,0,0.1114
60962,0,0.021
60963,0,0.022
60964,0,0.084
60965,0,0.4315
60966,0,0.1391
60967,0,0.017
60968,0,0.3997
60969,0,0.006
60970,0,0.1803
60971,0,0.0089
60972,1,0.984
60973,0,0.012
60974,0,0.0121
60975,0,0.0221
60976,0,0.0702
60977,1,0.7834
60978,0,0.0083
60979,0,0.0126
60980,0,0.0213
60981,1,0.9531
60982,0,0.0516
60983,1,0.9955
60984,1,0.9396
60985,0,0.0632
60986,0,0.0105
60987,0,0.0382
60988,0,0.0723
60989,0,0.023
60990,0,0.0147
60991,0,0.0063
60992,0,0.0107
60993,0,0.0132
60994,0,0.0452
60995,0,0.0039
60996,1,0.9917
60997,0,0.1435
60998,0,0.1362
60999,0,0.0048
61000,0,0.0183
61001,0,0.0072
61002,1,0.9693
61003,0,0.0371
61004,0,0.017
61005,0,0.139
61006,0,0.106
61007,1,0.8077
61008,0,0.0597
61009,0,0.0172
61010,1,0.9503
61011,0,0.0057
61012,0,0.0242
61013,0,0.0035
61014,1,0.9487
61015,1,0.9197
61016,0,0.043
61017,0,0.0654
61018,0,0.0157
61019,0,0.0244
61020,1,0.8959
61021,0,0.0114
61022,1,0.9019
61023,0,0.0067
61024,0,0.1632
61025,0,0.097
61026,0,0.0006
61027,0,0.0007
61028,0,0.0187
61029,0,0.06
61030,0,0.0109
61031,1,0.9886
61032,0,0.0175
61033,0,0.0038
61034,0,0.0344
61035,0,0.0628
61036,0,0.0991
61037,1,0.9864
61038,0,0.0033
61039,0,0.0027
61040,0,0.021
61041,1,0.9009
61042,0,0.0311
61043,0,0.0059
61044,0,0.05
61045,1,0.9443
61046,0,0.079
61047,0,0.0035
61048,0,0.0143
61049,0,0.1748
61050,0,0.016
61051,0,0.0673
61052,0,0.0023
61053,1,0.9189
61054,0,0.0203
61055,0,0.0028
61056,0,0.0055
61057,0,0.042
61058,0,0.0118
61059,0,0.011
61060,0,0.026
61061,0,0.1197
61062,0,0.0093
61063,1,0.8734
61064,0,0.009
61065,0,0.0188
61066,0,0.0327
61067,0,0.006
61068,1,0.9078
61069,0,0.0132
61070,0,0.0016
61071,0,0.4921
61072,0,0.0027
61073,0,0.0174
61074,0,0.0236
61075,0,0.0093
61076,0,0.0158
61077,0,0.0325
61078,1,0.8514
61079,0,0.1099
61080,0,0.0065
61081,0,0.112
61082,0,0.036
61083,0,0.0429
61084,0,0.0062
61085,1,0.9492
61086,0,0.0121
61087,0,0.0096
61088,0,0.0019
61089,0,0.0341
61090,0,0.0036
61091,0,0.0518
61092,0,0.0044
61093,1,0.9576
61094,0,0.0601
61095,1,0.8877
61096,0,0.0027
61097,0,0.0069
61098,0,0.0211
61099,0,0.0069
61100,0,0.0076
61101,0,0.0271
61102,1,0.9461
61103,0,0.1112
61104,0,0.0545
61105,0,0.0093
61106,0,0.0126
61107,0,0.0453
61108,1,0.8613
61109,1,0.9623
61110,0,0.0151
61111,0,0.3518
61112,0,0.0395
61113,0,0.0139
61114,0,0.0191
61115,0,0.0348
61116,1,0.9804
61117,0,0.0072
61118,0,0.0459
61119,0,0.0088
61120,1,0.9783
61121,0,0.097
61122,0,0.0037
61123,0,0.1111
61124,0,0.0076
61125,0,0.0021
61126,0,0.004
61127,0,0.1453
61128,0,0.0176
61129,0,0.0534
61130,0,0.01
61131,0,0.0091
61132,0,0.011
61133,0,0.0161
61134,0,0.0924
61135,0,0.007
61136,0,0.026
61137,0,0.0071
61138,0,0.0015
61139,0,0.0033
61140,0,0.3631
61141,0,0.0219
61142,0,0.0068
61143,0,0.0699
61144,1,0.8823
61145,0,0.0275
61146,0,0.0099
61147,0,0.129
61148,1,0.6584
61149,0,0.0189
61150,0,0.0324
61151,0,0.008
61152,0,0.0061
61153,0,0.0053
61154,0,0.0926
61155,0,0.0343
61156,1,0.9395
61157,0,0.0131
61158,1,0.7381
61159,1,0.9811
61160,1,0.81
61161,1,0.9745
61162,0,0.2445
61163,1,0.9914
61164,0,0.0371
61165,0,0.1575
61166,0,0.0039
61167,0,0.0158
61168,0,0.069
61169,0,0.0131
61170,0,0.0274
61171,1,0.9955
61172,0,0.0029
61173,0,0.0227
61174,0,0.1688
61175,1,0.8723
61176,0,0.0059
61177,0,0.0142
61178,0,0.0308
61179,0,0.0375
61180,0,0.0615
61181,0,0.095
61182,0,0.0156
61183,1,0.9492
61184,0,0.0032
61185,0,0.0254
61186,0,0.0203
61187,0,0.1175
61188,1,0.9873
61189,0,0.0178
61190,1,0.9525
61191,0,0.0161
61192,1,0.9191
61193,1,0.9524
61194,1,0.9522
61195,0,0.0024
61196,0,0.019
61197,0,0.0287
61198,0,0.1144
61199,0,0.0033
61200,0,0.0089
61201,0,0.0094
61202,0,0.0014
61203,0,0.0993
61204,0,0.0048
61205,0,0.0128
61206,0,0.0137
61207,0,0.0366
61208,0,0.3216
61209,0,0.0048
61210,0,0.0057
61211,0,0.0043
61212,0,0.1411
61213,0,0.0443
61214,0,0.0645
61215,0,0.0408
61216,0,0.0698
61217,0,0.0043
61218,0,0.2276
61219,0,0.0061
61220,0,0.0205
61221,0,0.0082
61222,0,0.0056
61223,0,0.0041
61224,0,0.202
61225,0,0.0013
61226,0,0.0479
61227,0,0.0109
61228,0,0.074
61229,0,0.0151
61230,0,0.0332
61231,0,0.0143
61232,0,0.0091
61233,0,0.0185
61234,0,0.1828
61235,1,0.8924
61236,0,0.0411
61237,0,0.0352
61238,1,0.9634
61239,1,0.9529
61240,0,0.0164
61241,0,0.0387
61242,0,0.3832
61243,0,0.0804
61244,0,0.0138
61245,0,0.4853
61246,0,0.0303
61247,0,0.1024
61248,0,0.0027
61249,0,0.0035
61250,0,0.0153
61251,0,0.0234
61252,1,0.9693
61253,1,0.9214
61254,0,0.0524
61255,1,0.982
61256,0,0.0427
61257,0,0.0219
61258,0,0.0026
61259,0,0.0167
61260,0,0.4653
61261,0,0.0157
61262,0,0.0112
61263,0,0.0337
61264,0,0.0039
61265,0,0.0161
61266,0,0.0083
61267,0,0.2541
61268,0,0.0024
61269,1,0.7501
61270,1,0.9257
61271,0,0.3622
61272,0,0.0291
61273,0,0.345
61274,0,0.0069
61275,0,0.003
61276,0,0.0447
61277,0,0.0168
61278,0,0.0711
61279,0,0.0575
61280,0,0.0142
61281,0,0.0051
61282,0,0.0151
61283,0,0.1026
61284,0,0.0696
61285,0,0.1261
61286,0,0.053
61287,0,0.0463
61288,0,0.076
61289,0,0.0141
61290,0,0.0064
61291,0,0.0321
61292,0,0.3625
61293,0,0.0095
61294,0,0.0116
61295,0,0.0263
61296,0,0.016
61297,0,0.0105
61298,0,0.0333
61299,0,0.2721
61300,1,0.9677
61301,0,0.0195
61302,0,0.0138
61303,0,0.0424
61304,0,0.2722
61305,0,0.0035
61306,0,0.0117
61307,0,0.1148
61308,0,0.0128
61309,0,0.0053
61310,0,0.0293
61311,0,0.0093
61312,0,0.0328
61313,0,0.0891
61314,1,0.9795
61315,0,0.1002
61316,0,0.0057
61317,1,0.9812
61318,0,0.0778
61319,0,0.0162
61320,0,0.0248
61321,1,0.9838
61322,0,0.0327
61323,0,0.0209
61324,0,0.0805
61325,0,0.0511
61326,0,0.005
61327,0,0.1552
61328,0,0.0619
61329,0,0.018
61330,0,0.0685
61331,0,0.0801
61332,0,0.0247
61333,0,0.0195
61334,0,0.4108
61335,0,0.0097
61336,1,0.9468
61337,0,0.4752
61338,0,0.0174
61339,0,0.0099
61340,0,0.0131
61341,0,0.0088
61342,0,0.0562
61343,0,0.019
61344,0,0.0644
61345,0,0.032
61346,0,0.0177
61347,0,0.0881
61348,0,0.0321
61349,0,0.2711
61350,0,0.1925
61351,1,0.9557
61352,0,0.0119
61353,0,0.0367
61354,0,0.0117
61355,0,0.0289
61356,0,0.0395
61357,0,0.0029
61358,1,0.9849
61359,0,0.0242
61360,0,0.0769
61361,0,0.0296
61362,0,0.0393
61363,1,0.951
61364,0,0.0456
61365,0,0.0056
61366,0,0.0133
61367,0,0.0083
61368,0,0.0307
61369,0,0.0126
61370,0,0.0092
61371,0,0.0174
61372,0,0.0234
61373,0,0.033
61374,0,0.0072
61375,0,0.0229
61376,0,0.0551
61377,0,0.0041
61378,0,0.0112
61379,1,0.9943
61380,0,0.3366
61381,1,0.984
61382,0,0.012
61383,0,0.0053
61384,0,0.0139
61385,0,0.0106
61386,0,0.0161
61387,0,0.0066
61388,0,0.0124
61389,0,0.0126
61390,0,0.0036
61391,0,0.0383
61392,0,0.0049
61393,0,0.0061
61394,0,0.0132
61395,0,0.0941
61396,0,0.0148
61397,0,0.0201
61398,0,0.0079
61399,0,0.0036
61400,0,0.1871
61401,0,0.0593
61402,0,0.029
61403,0,0.0291
61404,0,0.0024
61405,0,0.0154
61406,0,0.0065
61407,0,0.0136
61408,0,0.0585
61409,0,0.0054
61410,1,0.7365
61411,0,0.2807
61412,0,0.0096
61413,0,0.0094
61414,1,0.9702
61415,1,0.9766
61416,0,0.0304
61417,0,0.0143
61418,1,0.9588
61419,0,0.0087
61420,0,0.0021
61421,0,0.0092
61422,0,0.0388
61423,0,0.0048
61424,0,0.012
61425,0,0.0032
61426,0,0.1115
61427,0,0.0143
61428,0,0.2205
61429,0,0.0238
61430,0,0.047
61431,1,0.8105
61432,0,0.0075
61433,0,0.0134
61434,1,0.9901
61435,0,0.0125
61436,0,0.1703
61437,0,0.0525
61438,0,0.0028
61439,1,0.9368
61440,1,0.975
61441,0,0.0313
61442,0,0.016
61443,0,0.0294
61444,0,0.0021
61445,0,0.0283
61446,0,0.038
61447,0,0.006
61448,0,0.0438
61449,0,0.0027
61450,0,0.0052
61451,0,0.0031
61452,0,0.0145
61453,0,0.0227
61454,0,0.0101
61455,0,0.0053
61456,0,0.0111
61457,0,0.0148
61458,0,0.0123
61459,0,0.0107
61460,0,0.0421
61461,0,0.0149
61462,0,0.0271
61463,1,0.9558
61464,0,0.0356
61465,0,0.0296
61466,0,0.0846
61467,0,0.0225
61468,0,0.0123
